2x roz 50mM NaOH2;;
Wavelength (nm);Abs;
899,980957;0,003615513211;
899,0529175;0,004204782192;
897,9917603;0,004664789885;
897,0628662;0,005359385163;
896,0006714;0,005105221644;
894,9379883;0,005849057809;
894,0076294;0,005877001211;
892,9439087;0,005371807609;
892,0126953;0,005895840935;
890,947876;0,005721984897;
890,0157471;0,005775705446;
888,9499512;0,005288447719;
888,0169067;0,004746774212;
886,9500732;0,004354551435;
886,0161743;0,004087256268;
884,9483032;0,003573098918;
884,0134888;0,003015859984;
882,9445801;0,003235185519;
882,0088501;0,00320378691;
880,9389648;0,003202483058;
880,0023193;0,003663048148;
879,0653076;0,003739308333;
877,9938965;0,00343179144;
877,0560303;0,004090653267;
875,9835815;0,004707101732;
875,0447998;0,005411174148;
873,9713745;0,005603024736;
873,0316772;0,005366828293;
871,9572144;0,005867503118;
871,0166626;0,006032492965;
869,9412231;0,006821332499;
868,9997559;0,006429518573;
868,0579224;0,005938902497;
866,9810181;0,006122743245;
866,038269;0,005629693624;
864,9603271;0,00541620655;
864,0167236;0,004707991146;
862,9378052;0,005149200093;
861,9933472;0,004555117805;
861,0484009;0,004663533997;
859,9680176;0,005076228175;
859,0222778;0,004687319044;
857,940918;0,005440032575;
856,9942627;0,004858091474;
856,0472412;0,004640613683;
854,9644165;0,004322078545;
854,0164795;0,005111350678;
852,9326782;0,005381085444;
851,9838867;0,004975197371;
851,034729;0,003536952194;
849,9494629;0,005070361309;
848,9994507;0,004312692676;
848,0490112;0,00430291472;
846,9623413;0,002330699237;
846,0110474;0,003263065359;
845,0593262;0,002992531285;
843,9711914;0,003020916833;
843,0186768;0,003679259913;
842,0657349;0,003312648507;
840,9761353;0,003291494912;
840,0223389;0,004106332082;
838,9318237;0,003078997368;
837,9771729;0,003629713086;
837,0221558;0,003121337155;
836,0667114;0,003240531776;
834,9743042;0,003413632279;
834,0180054;0,003346324665;
833,0613403;0,003323917044;
831,9675293;0,003375333501;
831,0100098;0,003103764728;
830,052063;0,003043856239;
828,9568481;0,003516831435;
827,9981079;0,00348935253;
827,0390015;0,003229369875;
825,9423218;0,003571376204;
824,9823608;0,003274958581;
824,0219727;0,003390386468;
823,0612183;0,003468268551;
821,9627686;0,003316091606;
821,0011597;0,003079049522;
820,0391846;0,003526252229;
818,9393311;0,003488700371;
817,9765015;0,002755352762;
817,0133667;0,003567644162;
816,0497437;0,002686402062;
814,9480591;0,003513386706;
813,9836426;0,00353794382;
813,0188599;0,003076859517;
812,0537109;0,003181621432;
810,9501953;0,002629155293;
809,9841919;0,002807743847;
809,0178223;0,002762152115;
808,0510864;0,002936390927;
806,9457397;0,003668269143;
805,9782104;0,003349506995;
805,0102539;0,003780537518;
804,0418701;0,003801689018;
802,9347534;0,003989276942;
801,9656372;0,004632084165;
800,9960938;0,004521269351;
800,0261841;0,00448593311;
799,0559082;0,004618426785;
797,9465942;0,004469011445;
796,9754639;0,004698911216;
796,0040283;0,004638258833;
795,0321655;0,004425703082;
794,0599976;0,004434358794;
792,9484253;0,004633157048;
791,9754028;0,004041164182;
791,0020142;0,003440453671;
790,0282593;0,003887088737;
789,0540771;0,003446011338;
787,9403687;0,002208059421;
786,9653931;0,003098524176;
785,9901123;0,002889743308;
785,0144043;0,002977492055;
784,0383911;0,003165402217;
783,0619507;0,003734451951;
781,9456177;0,00265816832;
780,9683838;0,003455482889;
779,9907837;0,003772103461;
779,0128784;0,002909183502;
778,0345459;0,003000793979;
777,0558472;0,003323656274;
775,9368896;0,00315789273;
774,9574585;0,003002514131;
773,9776001;0,00344666373;
772,9974365;0,003172651399;
772,0168457;0,003068178194;
771,0358887;0,002986197593;
770,0546265;0,003071462968;
768,9326782;0,003020369448;
767,9506226;0,00293811108;
766,9682007;0,003517666366;
765,9854126;0,003254510928;
765,0022583;0,002753190696;
764,0187378;0,002962270752;
763,0348511;0,002934592776;
762,0505981;0,00311820861;
761,065979;0,003079362214;
759,9403076;0,003041014774;
758,9549561;0,003076181747;
757,9691772;0,003449142445;
756,9830933;0,003127568634;
755,9966431;0,002723103156;
755,0098877;0,003633576445;
754,0227051;0,003157397266;
753,0352173;0,003050581785;
752,0473633;0,003483324777;
751,059082;0,003607604187;
750,0705566;0,003053292865;
748,9403076;0,002964329906;
747,9509277;0,003104677191;
746,9612427;0,002947050147;
745,9712524;0,003010829212;
744,980835;0,003237715224;
