2x roz 50mM NaOH;;
Wavelength (nm);Abs;
899,980957;0,002974833362;
899,0529175;0,003087079152;
897,9917603;0,002230851678;
897,0628662;0,002819598652;
896,0006714;0,00192520686;
894,9379883;0,002000642242;
894,0076294;0,002846722258;
892,9439087;0,002281488152;
892,0126953;0,00268827728;
890,947876;0,002844559727;
890,0157471;0,002394570038;
888,9499512;0,002314381767;
888,0169067;0,002220340073;
886,9500732;0,00234886515;
886,0161743;0,002615665318;
884,9483032;0,002466129838;
884,0134888;0,002270116704;
882,9445801;0,002382180188;
882,0088501;0,002440149197;
880,9389648;0,002065062523;
880,0023193;0,002730527194;
879,0653076;0,002291923389;
877,9938965;0,002570223762;
877,0560303;0,002721357858;
875,9835815;0,00221719197;
875,0447998;0,003288730048;
873,9713745;0,003105042037;
873,0316772;0,002446318744;
871,9572144;0,002102257451;
871,0166626;0,002590925666;
869,9412231;0,002040692605;
868,9997559;0,00228768168;
868,0579224;0,001805696753;
866,9810181;0,001220580307;
866,038269;0,00205967878;
864,9603271;0,002541997703;
864,0167236;0,001257235766;
862,9378052;0,002638270613;
861,9933472;0,0009239982464;
861,0484009;0,002093101619;
859,9680176;0,001577193267;
859,0222778;0,001415808569;
857,940918;0,002731386805;
856,9942627;0,001631910913;
856,0472412;0,0009068774525;
854,9644165;0,0007749921642;
854,0164795;0,002882629167;
852,9326782;0,001903080498;
851,9838867;0,001337488648;
851,034729;0,002175304107;
849,9494629;0,002626603236;
848,9994507;0,001113461447;
848,0490112;0,001960335532;
846,9623413;0,0007804898196;
846,0110474;0,002079471946;
845,0593262;0,001638432732;
843,9711914;0,001297944458;
843,0186768;0,002469253726;
842,0657349;0,001971282996;
840,9761353;0,002386422828;
840,0223389;0,002406751737;
838,9318237;0,001785786008;
837,9771729;0,00197032094;
837,0221558;0,002111283597;
836,0667114;0,002667336259;
834,9743042;0,002264495939;
834,0180054;0,002373929368;
833,0613403;0,002154570073;
831,9675293;0,001748670125;
831,0100098;0,002346626949;
830,052063;0,00220171106;
828,9568481;0,002233297564;
827,9981079;0,002177957911;
827,0390015;0,001840607845;
825,9423218;0,002198719187;
824,9823608;0,001998873893;
